Apps,Version,Pubs,Datasets,NTAX,Character_counts,Alignment_counts,Site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,Percent_CPU_usage,Execution_time_secs,RAM_usage_Mb
goalign (multi-core),,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:05.58,2347836,105,5.58,2292.8086
goalign (multi-core),,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:05.57,1964624,106,5.57,1918.5781
goalign (multi-core),,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:05.57,2038532,106,5.57,1990.7539
goalign (single-core),,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:06.97,4231168,100,6.97,4132
goalign (single-core),,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:06.97,3594104,100,6.97,3509.8672
goalign (single-core),,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:07.14,4275732,100,7.14,4175.5195
goalign (single-core),,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:07.13,4246124,100,7.13,4146.6055
goalign (single-core),,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:06.92,4263084,100,6.92,4163.168
goalign (single-core),,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.21,3566012,100,9.21,3482.4336
goalign (single-core),,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.23,3540692,100,9.23,3457.707
goalign (single-core),,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.32,3544836,100,9.32,3461.754
goalign (single-core),,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.29,3559612,100,9.29,3476.1836
goalign (single-core),,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:09.23,3559872,100,9.23,3476.4375
goalign (single-core),,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:07.87,3244884,100,7.87,3168.832
goalign (single-core),,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:07.72,2712232,100,7.72,2648.664
goalign (single-core),,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:07.83,2779876,100,7.83,2714.7227
goalign (single-core),,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:07.78,3221820,100,7.78,3146.3086
goalign (single-core),,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:07.75,3219476,100,7.75,3144.0195
goalign (single-core),,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.87,2072944,100,4.87,2024.3594
goalign (single-core),,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:05.08,2033020,100,5.08,1985.3711
goalign (single-core),,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:05.10,2355596,100,5.1,2300.3867
goalign (single-core),,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:04.92,2054064,100,4.92,2005.9219
goalign (single-core),,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,02/01/2024,TRUE,0:05.07,2056340,100,5.07,2008.1445
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.93,341800,143,1.93,333.78906
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.94,341444,143,1.94,333.4414
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.90,338580,144,1.9,330.64453
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.90,341932,144,1.9,333.91797
SEGUL,v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.90,340360,145,1.9,332.3828
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.87,505648,137,3.87,493.79688
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.87,508156,137,3.87,496.2461
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.88,503544,137,3.88,491.7422
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.81,507992,137,3.81,496.08594
SEGUL,v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.81,506852,138,3.81,494.97266
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:00.77,341888,213,0.77,333.875
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:00.74,342152,216,0.74,334.1328
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:00.74,341980,218,0.74,333.96484
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:00.77,344852,202,0.77,336.76953
SEGUL (--datatype ignore),v0.20.0,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:00.76,342488,208,0.76,334.46094
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.27,507788,210,1.27,495.88672
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.25,508620,213,1.25,496.69922
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.25,506824,215,1.25,494.9453
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.25,505320,215,1.25,493.47656
SEGUL (--datatype ignore),v0.20.0,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.23,505516,217,1.23,493.66797
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.48,1172448,331,1.48,1144.9688
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.49,1171260,338,1.49,1143.8086
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.48,1169304,333,1.48,1141.8984
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.47,1170880,332,1.47,1143.4375
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:01.46,1169700,342,1.46,1142.2852
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.48,1784304,265,3.48,1742.4844
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.55,1781584,263,3.55,1739.8281
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.42,1785836,268,3.42,1743.9805
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.53,1778092,271,3.53,1736.418
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:03.38,1772984,268,3.38,1731.4297
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:21.69,1170532,116,21.69,1143.0977
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:21.43,1171968,116,21.43,1144.5
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:21.84,1169672,116,21.84,1142.2578
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:21.69,1172048,115,21.69,1144.5781
AMAS (--check-align),v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:21.22,1169564,116,21.22,1142.1523
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,8:11.14,1780624,101,491.14,1738.8906
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,8:20.15,1778944,101,500.15,1737.25
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,8:02.71,1778984,101,482.71,1737.2891
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,8:21.82,1777716,101,501.82,1736.0508
AMAS (--check-align),v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,8:31.24,1777228,101,511.24,1735.5742
goalign (multi-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:05.40,1783232,104,5.4,1741.4375
goalign (multi-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:05.48,1778716,104,5.48,1737.0273
goalign (multi-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:05.44,1770564,105,5.44,1729.0664
goalign (multi-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:05.88,2041012,103,5.88,1993.1758
goalign (multi-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:05.54,2125364,103,5.54,2075.5508
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:09.23,2846256,103,9.23,2779.5469
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:08.91,2829576,102,8.91,2763.2578
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:09.01,2798136,102,9.01,2732.5547
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:08.96,2401932,103,8.96,2345.6367
goalign (multi-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:08.97,2838232,102,8.97,2771.711
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:04.89,2066676,100,4.89,2018.2383
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:04.98,1817568,100,4.98,1774.9688
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:04.98,2090408,100,4.98,2041.4141
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:04.93,1749820,100,4.93,1708.8086
goalign (single-core),,Wu et al. 2018,Wu et al. 2018 (AA),90,257060172,5162,3050198,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:04.91,1848816,100,4.91,1805.4844
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:08.59,2883920,100,8.59,2816.3281
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:08.41,2884556,100,8.41,2816.9492
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:08.56,2918556,100,8.56,2850.1523
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:08.25,2918420,100,8.25,2850.0195
goalign (single-core),,Shen et al. 2018,Shen et al. 2018 (AA),343,398842115,2408,1162805,AA,Alignment Concatenation (PHYLIP),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/31/2024,TRUE,0:08.62,2922736,100,8.62,2854.2344
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.81,613856,141,2.81,599.46875
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.82,607852,142,2.82,593.60547
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.82,609276,143,2.82,594.9961
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.93,606916,142,2.93,592.6914
SEGUL,v0.20.0,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,358099656,4040,5398947,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.83,601528,143,2.83,587.4297
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.51,653564,176,2.51,638.2461
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.52,651564,176,2.52,636.29297
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.53,654308,176,2.53,638.97266
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.52,653720,176,2.52,638.39844
SEGUL,v0.20.0,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,522529858,4060,2464926,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.48,650992,177,2.48,635.7344
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.48,525412,129,2.48,513.09766
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.29,523756,162,2.29,511.48047
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.25,524884,163,2.25,512.58203
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.35,527924,158,2.35,515.5508
SEGUL,v0.20.0,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,453333006,3679,9251694,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:02.30,527428,161,2.3,515.0664
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:01.73,386624,150,1.73,377.5625
SEGUL,v0.20.0,Chan et al. 2020,Chan et al. 2020 (DNA),50,239310808,13181,6180393,DNA,Alignment Concatenation (NEXUS),Desktop,Linux,AMD Ryzen 9 5900X 12-Core Processor,01/29/2024,TRUE,0:01.58,391892,173,1.58,382.70703
